domain,domain_total_open,domain_total_closed,checkpoint,checkpoint_open,checkpoint_closed,checkpoint_total
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-vis-v1/uuid/e7b13935-3580-42bf-960c-807554f2f3d7#review-381132,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-vis-v1/uuid/e7b13935-3580-42bf-960c-807554f2f3d7#review-387237,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-dt-v1/checkpoint/1,1.0,1.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-dt-v1/checkpoint/2,1.0,1.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-dt-v1/checkpoint/3,0.0,2.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-dt-v1/checkpoint/4,0.0,2.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-dt-v1/checkpoint/5,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-dt-v1/checkpoint/7,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-dt-v1/checkpoint/8,3.0,1.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-dt-v1/checkpoint/9,1.0,1.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-flex-v1/checkpoint/2,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-flex-v1/checkpoint/3,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-flex-v1/checkpoint/4,1.0,3.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-flex-v1/checkpoint/5,0.0,2.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-flex-v1/checkpoint/6,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-flex-v1/checkpoint/7,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-flex-v1/checkpoint/8,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-flex-v1/checkpoint/9,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-immersion-v1/checkpoint/2,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-immersion-v1/checkpoint/3,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-orientation-immersion-v1/checkpoint/9,3.0,2.0,5.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-assess-v1/checkpoint/1,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-assess-v2-v2/checkpoint/1,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v1/checkpoint/1,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v1/checkpoint/2,1.0,1.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v1/checkpoint/3,17.0,0.0,17.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v1/checkpoint/6,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v1/checkpoint/7,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v2-v2/checkpoint/1,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v2-v2/checkpoint/3,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v2-v2/checkpoint/5,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v2-v2/checkpoint/6,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v2-v2/uuid/80c8e728-f806-4d99-92da-ddbb309e0f7e?course_code=UX-301#review-751988,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v2-v2/uuid/80c8e728-f806-4d99-92da-ddbb309e0f7e?course_code=UX-301#review-752830,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-portfolio-i-v2-v2/uuid/89614e31-a768-439d-922a-2b7d9a203f28?course_code=UX-301#review-752175,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/1,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/10,6.0,2.0,8.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/11,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/13,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/2,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/3,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/5,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/6,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/7,5.0,2.0,7.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/8,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-ii-v1/checkpoint/9,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-iii-v1/checkpoint/10,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-iii-v1/checkpoint/3,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-fe-iii-v1/checkpoint/5,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-ur-i-v1/checkpoint/2,0.0,2.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-i-v1/checkpoint/1,4.0,1.0,5.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-i-v1/checkpoint/2,3.0,1.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-i-v1/checkpoint/3,4.0,0.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-i-v1/checkpoint/5,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-ii-v1/checkpoint/1,2.0,4.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-ii-v1/checkpoint/2,3.0,1.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-ii-v1/checkpoint/5,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-iii-v1/checkpoint/1,3.0,1.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-iii-v1/checkpoint/2,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-sp-vis-iii-v1/checkpoint/3,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-spec-ur-i-v2/checkpoint/1,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-spec-ur-iii-v2/checkpoint/5,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-support-dt-v1/checkpoint/3,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-support-network-immersion-v2/checkpoint/2,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-support-network-immersion-v2/checkpoint/3,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-assess-flex-dt-v1/checkpoint/1,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-assess-immersion-v1/checkpoint/1,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/1,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/10,0.0,2.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/2,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/3,1.0,3.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/4,1.0,2.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/5,6.0,2.0,8.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/6,4.0,0.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/7,1.0,1.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/8,3.0,1.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-define-v1/checkpoint/9,3.0,1.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-present-v1/checkpoint/1,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-present-v1/checkpoint/10,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-present-v1/checkpoint/3,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-present-v1/checkpoint/4,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-present-v1/checkpoint/7,5.0,1.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-present-v1/checkpoint/8,4.0,0.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-present-v1/checkpoint/9,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-present-v1/uuid/0b06ca42-75c8-4145-94c0-aee5de885258?course_code=UX-201#review-676796,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-vis-v1/checkpoint/1,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-vis-v1/checkpoint/10,1.0,2.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-vis-v1/checkpoint/3,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-vis-v1/checkpoint/4,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-vis-v1/checkpoint/5,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-vis-v1/checkpoint/7,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-vis-v1/checkpoint/8,6.0,1.0,7.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-team-vis-v1/checkpoint/9,4.0,1.0,5.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-assess-v1/checkpoint/1,1.0,1.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-define-v1/checkpoint/1,8.0,4.0,12.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-define-v1/checkpoint/2,4.0,5.0,9.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-define-v1/checkpoint/3,6.0,2.0,8.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-define-v1/checkpoint/4,14.0,1.0,15.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-define-v1/checkpoint/5,10.0,3.0,13.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-define-v1/checkpoint/6,4.0,2.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-define-v1/uuid/2a400ee1-0efb-4618-af76-b5eb9975f0db?course_code=UX-201#review-744935,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-define-v1/uuid/60457995-276c-4d19-8843-6e0f457840fe?course_code=UX-301#review-707072,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-deliver-v1/checkpoint/1,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-deliver-v1/checkpoint/2,6.0,2.0,8.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-deliver-v1/checkpoint/3,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-deliver-v1/checkpoint/4,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-deliver-v1/checkpoint/5,6.0,1.0,7.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-deliver-v1/checkpoint/6,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-deliver-v1/checkpoint/7,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/1,6.0,4.0,10.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/10,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/3,4.0,3.0,7.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/4,4.0,1.0,5.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/5,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/6,4.0,0.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/7,5.0,1.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/8,0.0,2.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-develop-v1/checkpoint/9,1.0,1.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-discover-v1/checkpoint/1,3.0,3.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-discover-v1/checkpoint/2,8.0,0.0,8.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-discover-v1/checkpoint/3,4.0,1.0,5.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-discover-v1/checkpoint/4,6.0,1.0,7.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-discover-v1/checkpoint/5,5.0,2.0,7.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-discover-v1/checkpoint/6,5.0,2.0,7.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-discover-v1/checkpoint/7,1.0,1.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-uxi-discover-v1/checkpoint/8,1.0,7.0,8.0
uxui-programs,414.0,512.0,NaN,0.0,317.0,317.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/1,3.0,12.0,15.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/2,2.0,5.0,7.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/3,1.0,2.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/4,1.0,3.0,4.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/5,0.0,5.0,5.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/5#technical-requirements,1.0,0.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/6,1.0,3.0,4.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/7,0.0,3.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/checkpoint/8,1.0,6.0,7.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/uuid/5d388da1-a6b2-4f71-95c6-2ebabadbe76a#review-338642,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/api-hack-v1/uuid/8637dd10-84a9-4c31-8d7b-73225b104527#review-328575,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/checkpoint/2,0.0,2.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/checkpoint/3,2.0,8.0,10.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/checkpoint/4,5.0,14.0,19.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/checkpoint/5,2.0,12.0,14.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/checkpoint/6,21.0,34.0,55.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/checkpoint/7,2.0,11.0,13.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/uuid/c0037c00-b11a-11e8-b9f2-b381b403338c#review-297297,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/uuid/c0037c00-b11a-11e8-b9f2-b381b403338c#review-339668,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/uuid/c0037c00-b11a-11e8-b9f2-b381b403338c?course_code=FEWD-201#review-530535,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/async-web-apps-v2/uuid/c0037c00-b11a-11e8-b9f2-b381b403338c?course_code=FEWD-201#review-532892,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/auth-jwt-v1/checkpoint/2,4.0,10.0,14.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/auth-jwt-v1/checkpoint/3,2.0,8.0,10.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/auth-jwt-v1/checkpoint/4,2.0,6.0,8.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/auth-jwt-v1/checkpoint/5,3.0,0.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/auth-jwt-v1/checkpoint/6,1.0,1.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/auth-jwt-v1/checkpoint/7,4.0,3.0,7.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dev-environment-v1/checkpoint/1,1.0,1.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dev-environment-v1/checkpoint/2,6.0,8.0,14.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dev-environment-v1/checkpoint/3,5.0,12.0,17.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dev-environment-v1/checkpoint/4,3.0,5.0,8.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dev-environment-v1/checkpoint/5,0.0,11.0,11.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dev-environment-v1/checkpoint/6,1.0,28.0,29.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dev-environment-v1/checkpoint/7,10.0,20.0,30.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dev-environment-v1/checkpoint/8,5.0,3.0,8.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/10,0.0,4.0,4.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/2,2.0,11.0,13.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/3,3.0,9.0,12.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/4,3.0,10.0,13.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/5,1.0,3.0,4.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/6,0.0,5.0,5.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/7,6.0,14.0,20.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/8,2.0,2.0,4.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/dsa-v1/checkpoint/9,2.0,4.0,6.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-apps-v3/checkpoint/1,2.0,2.0,4.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-apps-v3/checkpoint/10,1.0,1.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-apps-v3/checkpoint/5,1.0,2.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-apps-v3/checkpoint/7,1.0,2.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-apps-v3/checkpoint/9,3.0,3.0,6.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-apps-v3/uuid/74ba22fd-44f1-4e2b-b483-21ef2980f218?course_code=DEV-301#review-578878,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-apps-v3/uuid/74ba22fd-44f1-4e2b-b483-21ef2980f218?course_code=DEV-301#review-707770,1.0,0.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-v2/checkpoint/1,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-v2/checkpoint/5,1.0,0.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-v2/checkpoint/8,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-v2/checkpoint/9,1.0,0.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-web-apps-v1/checkpoint/10,0.0,2.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-web-apps-v1/checkpoint/5,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-web-apps-v1/checkpoint/7,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-async-web-apps-v1/checkpoint/8,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-auth-jwt-v1/checkpoint/1,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-auth-jwt-v1/checkpoint/2,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-auth-jwt-v1/checkpoint/3,1.0,4.0,5.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-auth-jwt-v1/checkpoint/5,3.0,1.0,4.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-auth-jwt-v1/checkpoint/6,1.0,2.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-auth-jwt-v1/checkpoint/7,1.0,1.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dev-env-v1/checkpoint/1,1.0,1.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dev-env-v1/checkpoint/10,0.0,1.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dev-env-v1/checkpoint/11,0.0,2.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dev-env-v1/checkpoint/12,1.0,2.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dev-env-v1/checkpoint/2,1.0,0.0,1.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dev-env-v1/checkpoint/4,0.0,3.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dsa-v1/checkpoint/11,2.0,3.0,5.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dsa-v1/checkpoint/2,0.0,5.0,5.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dsa-v1/checkpoint/3,1.0,2.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dsa-v1/checkpoint/4,0.0,3.0,3.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dsa-v1/checkpoint/5,0.0,2.0,2.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dsa-v1/checkpoint/7,0.0,6.0,6.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dsa-v1/checkpoint/9,2.0,2.0,4.0
web-dev-programs,632.0,4579.0,Live URL: https://courses.thinkful.com/ei-dsa-v1/course/0,0.0,2.0,2.0
